Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,81044,1965,01,01,,,
IDCJAC0010,81044,1965,01,02,,,
IDCJAC0010,81044,1965,01,03,,,
IDCJAC0010,81044,1965,01,04,29.3,1,Y
IDCJAC0010,81044,1965,01,05,30.6,1,Y
IDCJAC0010,81044,1965,01,06,25.6,1,Y
IDCJAC0010,81044,1965,01,07,30.7,1,Y
IDCJAC0010,81044,1965,01,08,38.7,1,Y
IDCJAC0010,81044,1965,01,09,,,
IDCJAC0010,81044,1965,01,10,,,
IDCJAC0010,81044,1965,01,11,21.8,1,Y
IDCJAC0010,81044,1965,01,12,24.3,1,Y
IDCJAC0010,81044,1965,01,13,22.6,1,Y
IDCJAC0010,81044,1965,01,14,28.3,1,Y
IDCJAC0010,81044,1965,01,15,,,
IDCJAC0010,81044,1965,01,16,,,
IDCJAC0010,81044,1965,01,17,41.6,1,Y
IDCJAC0010,81044,1965,01,18,25.8,1,Y
IDCJAC0010,81044,1965,01,19,23.3,1,Y
IDCJAC0010,81044,1965,01,20,22.4,1,Y
IDCJAC0010,81044,1965,01,21,26.2,1,Y
IDCJAC0010,81044,1965,01,22,,,
IDCJAC0010,81044,1965,01,23,,,
IDCJAC0010,81044,1965,01,24,31.3,1,Y
IDCJAC0010,81044,1965,01,25,24.3,1,Y
IDCJAC0010,81044,1965,01,26,27.9,1,Y
IDCJAC0010,81044,1965,01,27,29.3,1,Y
IDCJAC0010,81044,1965,01,28,31.1,1,Y
IDCJAC0010,81044,1965,01,29,,,
IDCJAC0010,81044,1965,01,30,,,
IDCJAC0010,81044,1965,01,31,,,
IDCJAC0010,81044,1965,02,01,32.2,1,Y
IDCJAC0010,81044,1965,02,02,31.9,1,Y
IDCJAC0010,81044,1965,02,03,35.7,1,Y
IDCJAC0010,81044,1965,02,04,28.2,1,Y
IDCJAC0010,81044,1965,02,05,,,
IDCJAC0010,81044,1965,02,06,,,
IDCJAC0010,81044,1965,02,07,32.6,1,Y
IDCJAC0010,81044,1965,02,08,35.4,1,Y
IDCJAC0010,81044,1965,02,09,27.2,1,Y
IDCJAC0010,81044,1965,02,10,23.3,1,Y
IDCJAC0010,81044,1965,02,11,22.8,1,Y
IDCJAC0010,81044,1965,02,12,,,
IDCJAC0010,81044,1965,02,13,,,
IDCJAC0010,81044,1965,02,14,33.4,1,Y
IDCJAC0010,81044,1965,02,15,37.3,1,Y
IDCJAC0010,81044,1965,02,16,40.9,1,Y
IDCJAC0010,81044,1965,02,17,37.1,1,Y
IDCJAC0010,81044,1965,02,18,37.7,1,Y
IDCJAC0010,81044,1965,02,19,,,
IDCJAC0010,81044,1965,02,20,,,
IDCJAC0010,81044,1965,02,21,39.4,1,Y
IDCJAC0010,81044,1965,02,22,27.8,1,Y
IDCJAC0010,81044,1965,02,23,27.9,1,Y
IDCJAC0010,81044,1965,02,24,28.6,1,Y
IDCJAC0010,81044,1965,02,25,28.9,1,Y
IDCJAC0010,81044,1965,02,26,,,
IDCJAC0010,81044,1965,02,27,,,
IDCJAC0010,81044,1965,02,28,31.7,1,Y
IDCJAC0010,81044,1965,03,01,35.0,1,Y
IDCJAC0010,81044,1965,03,02,38.3,1,Y
IDCJAC0010,81044,1965,03,03,39.8,1,Y
IDCJAC0010,81044,1965,03,04,29.9,1,Y
IDCJAC0010,81044,1965,03,05,,,
IDCJAC0010,81044,1965,03,06,,,
IDCJAC0010,81044,1965,03,07,,,
IDCJAC0010,81044,1965,03,08,16.7,1,Y
IDCJAC0010,81044,1965,03,09,22.3,1,Y
IDCJAC0010,81044,1965,03,10,26.7,1,Y
IDCJAC0010,81044,1965,03,11,33.9,1,Y
IDCJAC0010,81044,1965,03,12,,,
IDCJAC0010,81044,1965,03,13,,,
IDCJAC0010,81044,1965,03,14,22.2,1,Y
IDCJAC0010,81044,1965,03,15,25.7,1,Y
IDCJAC0010,81044,1965,03,16,31.1,1,Y
IDCJAC0010,81044,1965,03,17,31.7,1,Y
IDCJAC0010,81044,1965,03,18,35.6,1,Y
IDCJAC0010,81044,1965,03,19,,,
IDCJAC0010,81044,1965,03,20,,,
IDCJAC0010,81044,1965,03,21,27.2,1,Y
IDCJAC0010,81044,1965,03,22,21.1,1,Y
IDCJAC0010,81044,1965,03,23,22.4,1,Y
IDCJAC0010,81044,1965,03,24,21.9,1,Y
IDCJAC0010,81044,1965,03,25,24.4,1,Y
IDCJAC0010,81044,1965,03,26,,,
IDCJAC0010,81044,1965,03,27,,,
IDCJAC0010,81044,1965,03,28,31.3,1,Y
IDCJAC0010,81044,1965,03,29,24.3,1,Y
IDCJAC0010,81044,1965,03,30,24.3,1,Y
IDCJAC0010,81044,1965,03,31,24.1,1,Y
IDCJAC0010,81044,1965,04,01,21.7,1,Y
IDCJAC0010,81044,1965,04,02,,,
IDCJAC0010,81044,1965,04,03,,,
IDCJAC0010,81044,1965,04,04,22.2,1,Y
IDCJAC0010,81044,1965,04,05,19.8,1,Y
IDCJAC0010,81044,1965,04,06,23.0,1,Y
IDCJAC0010,81044,1965,04,07,24.7,1,Y
IDCJAC0010,81044,1965,04,08,22.4,1,Y
IDCJAC0010,81044,1965,04,09,,,
IDCJAC0010,81044,1965,04,10,,,
IDCJAC0010,81044,1965,04,11,23.9,1,Y
IDCJAC0010,81044,1965,04,12,24.3,1,Y
IDCJAC0010,81044,1965,04,13,22.9,1,Y
IDCJAC0010,81044,1965,04,14,22.6,1,Y
IDCJAC0010,81044,1965,04,15,,,
IDCJAC0010,81044,1965,04,16,,,
IDCJAC0010,81044,1965,04,17,,,
IDCJAC0010,81044,1965,04,18,,,
IDCJAC0010,81044,1965,04,19,,,
IDCJAC0010,81044,1965,04,20,25.7,1,Y
IDCJAC0010,81044,1965,04,21,17.1,1,Y
IDCJAC0010,81044,1965,04,22,16.2,1,Y
IDCJAC0010,81044,1965,04,23,,,
IDCJAC0010,81044,1965,04,24,,,
IDCJAC0010,81044,1965,04,25,20.2,1,Y
IDCJAC0010,81044,1965,04,26,20.6,1,Y
IDCJAC0010,81044,1965,04,27,19.4,1,Y
IDCJAC0010,81044,1965,04,28,20.1,1,Y
IDCJAC0010,81044,1965,04,29,21.2,1,Y
IDCJAC0010,81044,1965,04,30,20.0,1,Y
IDCJAC0010,81044,1965,05,01,,,
IDCJAC0010,81044,1965,05,02,21.7,1,Y
IDCJAC0010,81044,1965,05,03,22.8,1,Y
IDCJAC0010,81044,1965,05,04,21.6,1,Y
IDCJAC0010,81044,1965,05,05,23.8,1,Y
IDCJAC0010,81044,1965,05,06,21.2,1,Y
IDCJAC0010,81044,1965,05,07,,,
IDCJAC0010,81044,1965,05,08,,,
IDCJAC0010,81044,1965,05,09,24.2,1,Y
IDCJAC0010,81044,1965,05,10,22.8,1,Y
IDCJAC0010,81044,1965,05,11,18.9,1,Y
IDCJAC0010,81044,1965,05,12,17.2,1,Y
IDCJAC0010,81044,1965,05,13,,,
IDCJAC0010,81044,1965,05,14,,,
IDCJAC0010,81044,1965,05,15,,,
IDCJAC0010,81044,1965,05,16,,,
IDCJAC0010,81044,1965,05,17,,,
IDCJAC0010,81044,1965,05,18,,,
IDCJAC0010,81044,1965,05,19,,,
IDCJAC0010,81044,1965,05,20,,,
IDCJAC0010,81044,1965,05,21,,,
IDCJAC0010,81044,1965,05,22,,,
IDCJAC0010,81044,1965,05,23,20.0,1,Y
IDCJAC0010,81044,1965,05,24,15.9,1,Y
IDCJAC0010,81044,1965,05,25,18.7,1,Y
IDCJAC0010,81044,1965,05,26,15.6,1,Y
IDCJAC0010,81044,1965,05,27,14.4,1,Y
IDCJAC0010,81044,1965,05,28,,,
IDCJAC0010,81044,1965,05,29,,,
IDCJAC0010,81044,1965,05,30,15.4,1,Y
IDCJAC0010,81044,1965,05,31,14.6,1,Y
IDCJAC0010,81044,1965,06,01,16.7,1,Y
IDCJAC0010,81044,1965,06,02,14.6,1,Y
IDCJAC0010,81044,1965,06,03,13.2,1,Y
